[INFO ] [2021-08-02 17:08:39,031] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 20:48:50,251] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 20:48:50,592] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 20:48:50,928] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 20:48:51,268] User_01_Register - Step 08: Enter to Email textbox with value: automationfc262@mailinator.com
[INFO ] [2021-08-10 20:48:51,419] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 20:48:51,557] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 20:48:51,690] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 20:48:51,811] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 20:48:53,560] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 20:48:53,679]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-10 20:48:53,684] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-10 20:48:55,835] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 20:48:56,496] User_02_Login - Step 02: Enter to Email textbox with value: automationfc262@mailinator.com
[INFO ] [2021-08-10 20:48:56,664] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 20:48:56,788] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-10 20:48:59,267] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 20:48:59,267] OS name = windows 10
[INFO ] [2021-08-10 20:49:00,203] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 20:49:06,151] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 20:49:08,012] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 20:49:08,365] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 20:49:08,506] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 20:49:08,637] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 20:49:08,834] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 20:49:39,018] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 20:49:39,018] OS name = windows 10
[INFO ] [2021-08-10 20:51:34,045] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 20:51:34,046] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 20:51:34,058] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 20:51:42,571] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 20:51:44,321] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 20:51:44,674] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 20:51:44,825] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 20:51:44,956] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 20:51:45,307] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 20:51:45,627] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 20:51:45,961] User_01_Register - Step 08: Enter to Email textbox with value: automationfc132@mailinator.com
[INFO ] [2021-08-10 20:51:46,117] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 20:51:46,258] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 20:51:46,419] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 20:51:46,548] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 20:51:48,996] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 20:51:49,106]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-10 20:51:49,112] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-10 20:51:51,986] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 20:51:52,730] User_02_Login - Step 02: Enter to Email textbox with value: automationfc132@mailinator.com
[INFO ] [2021-08-10 20:51:52,906] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 20:51:53,034] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-10 20:51:55,487] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 20:51:55,487] OS name = windows 10
[INFO ] [2021-08-10 20:51:56,413] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 20:52:03,532] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 20:52:04,356] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 20:52:04,719] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 20:52:04,864] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 20:52:04,990] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 20:52:05,279] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 20:52:05,558] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 20:52:05,853] User_01_Register - Step 08: Enter to Email textbox with value: automationfc2937@mailinator.com
[INFO ] [2021-08-10 20:52:06,021] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 20:52:06,164] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 20:52:06,294] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 20:52:06,416] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 20:52:08,711] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 20:52:08,875] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 20:52:39,452] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 20:52:39,452] OS name = windows 10
[INFO ] [2021-08-10 20:53:56,119] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 20:53:56,121] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 20:53:56,135] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 20:54:04,274] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 20:54:05,847] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 20:54:06,179] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 20:54:06,331] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 20:54:06,465] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 20:54:06,771] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 20:54:07,040] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 20:54:07,323] User_01_Register - Step 08: Enter to Email textbox with value: automationfc9729@mailinator.com
[INFO ] [2021-08-10 20:54:07,467] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 20:54:07,595] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 20:54:07,710] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 20:54:07,838] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 20:54:09,464] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 20:54:09,572]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-10 20:54:09,575] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-10 20:54:39,960] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 20:55:10,149] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 20:55:10,149] OS name = windows 10
[INFO ] [2021-08-10 20:58:05,561] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 20:58:05,562] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 20:58:05,580] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 20:58:13,784] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 20:58:15,528] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 20:58:15,834] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 20:58:15,943] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 20:58:16,040] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 20:58:16,324] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 20:58:16,599] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 20:58:16,861] User_01_Register - Step 08: Enter to Email textbox with value: automationfc6303@mailinator.com
[INFO ] [2021-08-10 20:58:16,971] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 20:58:17,079] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 20:58:17,172] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 20:58:17,266] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 20:58:19,480] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 20:58:19,552]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-10 20:58:19,554] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-10 20:58:21,259] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 20:58:51,615] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 20:58:51,615] OS name = windows 10
[INFO ] [2021-08-10 21:05:00,914] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:05:00,916] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:05:00,938] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:05:10,713] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:05:11,567] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:05:11,943] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:05:12,138] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:05:12,274] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:05:12,581] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:05:12,862] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:05:13,157] User_01_Register - Step 08: Enter to Email textbox with value: automationfc5206@mailinator.com
[INFO ] [2021-08-10 21:05:13,304] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:05:13,435] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:05:13,599] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:05:13,723] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:05:16,196] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 21:05:16,327]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-10 21:05:16,330] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-10 21:05:18,041] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:05:19,642] User_02_Login - Step 02: Enter to Email textbox with value: automationfc5206@mailinator.com
[INFO ] [2021-08-10 21:05:19,788] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:05:19,903] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-10 21:05:50,116] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:05:50,116] OS name = windows 10
[INFO ] [2021-08-10 21:07:15,975] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:07:15,976] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:07:15,992] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:07:25,334] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:07:26,969] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:07:27,326] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:07:27,476] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:07:27,649] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:07:27,963] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:07:28,245] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:07:28,540] User_01_Register - Step 08: Enter to Email textbox with value: automationfc2066@mailinator.com
[INFO ] [2021-08-10 21:07:28,728] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:07:28,857] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:07:28,976] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:07:29,106] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:07:31,047] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 21:07:31,155]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-10 21:07:31,158] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-10 21:07:33,815] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:07:34,984] User_02_Login - Step 02: Enter to Email textbox with value: automationfc2066@mailinator.com
[INFO ] [2021-08-10 21:07:35,138] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:07:35,244] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-10 21:07:37,160] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:07:37,161] OS name = windows 10
[INFO ] [2021-08-10 21:08:04,641] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:08:04,642] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:08:04,658] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:08:13,962] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:08:17,072] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:08:17,424] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:08:17,581] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:08:17,709] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:08:18,070] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:08:18,417] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:08:18,760] User_01_Register - Step 08: Enter to Email textbox with value: automationfc7584@mailinator.com
[INFO ] [2021-08-10 21:08:18,913] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:08:19,068] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:08:19,187] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:08:19,315] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:08:21,885] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 21:08:21,996]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-10 21:08:22,001] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-10 21:08:24,264] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:08:25,493] User_02_Login - Step 02: Enter to Email textbox with value: automationfc7584@mailinator.com
[INFO ] [2021-08-10 21:08:25,635] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:08:25,755] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-10 21:08:26,634] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:08:26,634] OS name = windows 10
[INFO ] [2021-08-10 21:08:27,560] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:08:35,705] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:08:38,108] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:08:38,421] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:08:38,552] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:08:38,688] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:08:38,969] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:08:39,277] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:08:39,569] User_01_Register - Step 08: Enter to Email textbox with value: automationfc458@mailinator.com
[INFO ] [2021-08-10 21:08:39,710] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:08:39,836] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:08:39,949] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:08:40,076] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:08:41,668] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 21:08:41,789] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:09:12,111] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:09:12,111] OS name = windows 10
[INFO ] [2021-08-10 21:18:01,151] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:18:01,152] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:19:05,483] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:19:05,484] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:19:05,496] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:19:13,563] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:19:13,564] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:19:13,583] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:19:13,648] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:19:15,514] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:19:15,851] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:19:15,991] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:19:16,121] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:19:16,506] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:19:16,834] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:19:17,148] User_01_Register - Step 08: Enter to Email textbox with value: automationfc713@mailinator.com
[INFO ] [2021-08-10 21:19:17,268] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:19:17,396] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:19:17,503] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:19:17,623] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:19:20,123] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 21:19:20,236]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-10 21:19:20,242] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-10 21:19:21,870] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:19:22,289] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:19:23,496] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:19:23,636] User_02_Login - Step 02: Enter to Email textbox with value: automationfc713@mailinator.com
[INFO ] [2021-08-10 21:19:23,786] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:19:23,856] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:19:23,890] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-10 21:19:23,997] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:19:24,124] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:19:24,482] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:19:24,825] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:19:25,156] User_01_Register - Step 08: Enter to Email textbox with value: automationfc5677@mailinator.com
[INFO ] [2021-08-10 21:19:25,306] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:19:25,431] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:19:25,555] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:19:25,659] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:19:25,667] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:19:25,667] OS name = windows 10
[INFO ] [2021-08-10 21:19:26,757] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:19:35,069] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:19:35,120] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:19:35,853] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:19:36,199] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:19:36,342] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:19:36,471] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:19:36,750] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:19:37,024] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:19:37,304] User_01_Register - Step 08: Enter to Email textbox with value: automationfc6519@mailinator.com
[INFO ] [2021-08-10 21:19:37,427] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:19:37,563] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:19:37,678] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:19:37,801] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:19:40,311] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 21:19:40,462] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:19:43,228] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:19:43,229] OS name = windows 10
[INFO ] [2021-08-10 21:19:47,306] java.net.ConnectException: Failed to connect to localhost/0:0:0:0:0:0:0:1:46896
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'LAPTOP-UV44QAU3', ip: '192.168.1.29', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_271'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-08-10 21:19:47,493] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:19:54,317] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:19:56,002] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:19:56,002] OS name = windows 10
[INFO ] [2021-08-10 21:19:56,192] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:19:56,526] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:19:56,705] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:19:56,839] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:19:57,145] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:19:57,438] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:19:57,733] User_01_Register - Step 08: Enter to Email textbox with value: automationfc5677@mailinator.com
[INFO ] [2021-08-10 21:19:57,924] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:19:58,087] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:19:58,209] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:19:58,333] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:19:59,728] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 21:20:00,093] java.net.ConnectException: Failed to connect to localhost/0:0:0:0:0:0:0:1:20752
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'LAPTOP-UV44QAU3', ip: '192.168.1.29', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_271'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-08-10 21:20:07,937] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:20:16,059] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:20:16,059] OS name = windows 10
[INFO ] [2021-08-10 21:20:20,140] java.net.ConnectException: Failed to connect to localhost/0:0:0:0:0:0:0:1:39937
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'LAPTOP-UV44QAU3', ip: '192.168.1.29', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_271'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-08-10 21:25:01,683] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:25:01,684] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:25:01,697] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:25:10,890] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:25:12,995] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:25:13,339] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:25:13,506] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:25:13,638] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:25:14,016] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:25:14,340] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:25:14,665] User_01_Register - Step 08: Enter to Email textbox with value: automationfc1555@mailinator.com
[INFO ] [2021-08-10 21:25:14,809] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:25:14,937] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:25:15,053] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:25:15,181] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:25:17,002] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 21:25:17,103]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-10 21:25:17,109] User_01_Register - Step 14: Click to Logout link
